card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
Axis Airtel Credit Card,Axis Bank,Axis,,"[""Cashback"", ""Utilities"", ""Food & Entertainment""]",₹500 + GST,₹500 + GST,waived for the first year; waived in subsequent years on annual spends exceeding ₹2 lakh,"Up to 25% cashback on Airtel services; 10% cashback on utility bills and select merchants; 10% cashback: Across preferred merchants- Zomato, Swiggy and BigBasket (Capped at Rs. 500 per month across all merchants) ; 1% cashback on all other spends",,"Cashback is directly credited to your credit card statement.
No manual redemption is required.",Amazon eVoucher worth ₹500 upon completing the first transaction within 30 days,Amazon eVoucher worth ₹500 upon completing the first transaction within 30 days,4 complimentary domestic lounge visits annually (subject to quarterly spending criteria),"{""age"": ""18 to 70 years"", ""income"": """", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 600000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹500 per statement cycle)","Airtel service users and individuals seeking cashback on daily expenses like bills, food, and groceries","[""High cashback rate of up to 25% on Airtel services with a generous monthly cap of ₹300."", ""Affordable annual fee with easy waiver conditions for spends exceeding ₹2 lakh annually."", ""Complimentary domestic lounge access enhances travel comfort significantly.""]","[""Limited rewards outside specific categories like utilities and food delivery apps."", ""Lounge access requires meeting quarterly spending criteria.""]",4.1,rewardpoints.club,https://rewardpoints.club/library
SBI Simply Click Credit Card,SBI Card,SBI,,"[""Utilities"", ""Food & Entertainment"", ""Online Shopping""]",₹499 + GST,₹499 + GST,Waived on annual spends of ₹1 lakh,Up to 10 Reward Points on partner platforms; 5 Reward Points on other online purchases for every ₹100 spent,,Redeem points for cash back or vouchers at ₹0.25/point via SBI Rewards portal (₹99 + GST redemption fee applies),Amazon gift voucher worth ₹500 upon payment of the annual fee,Amazon gift voucher worth ₹500 upon payment of the annual fee,NA,"{""age"": """", ""income"": ""of ₹3 lakh p.a. | Self-Employed: Minimum income of ₹6 lakh p.a."", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 200000, ""self_employed_annual_income_threshold"": 200000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹500-₹3,000 (Max ₹100 per statement cycle)","Frequent online shoppers seeking rewards on partner platforms like BookMyShow, Myntra, Cleartrip and more","[""High reward rate on partner platforms (up to 10 Reward Points)"", "" Affordable fee with waiver on ₹1 lakh spend""]","[""Low reward rate outside partner platforms (5 Reward Points)"", "" No lounge access or travel perks""]",3.8,rewardpoints.club,https://rewardpoints.club/library
SBI Simply SAVE Credit Card,SBI Card,SBI,,"[""Food & Entertainment"", ""Online Shopping"", ""Groceries""]",₹499 + GST,₹499 + GST,Waived on annual spends of ₹1 lakh,"0 Reward Points per ₹150 spent on dining, movies, groceries, and departmental stores; 1 Reward Point per ₹150 spent on other purchases",,Redeem points for cash back or vouchers at ₹0.25/point via SBI Rewards portal (₹99 + GST redemption fee applies),"2,000 Bonus Reward Points worth Rs. 500","2,000 Bonus Reward Points worth Rs. 500",NA,"{""age"": """", ""income"": ""of ₹3 lakh p.a. | Self-Employed: Minimum income of ₹6 lakh p.a."", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 600000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹500–₹3,000 (Max ₹100 per statement cycle)","Frequent spends on groceries, dining and movie spends credit card","[""10X reward points on dining, movies, grocery and departmental store spends"", ""Entry-level credit card with low annual fee and easier eligibility terms"", ""Annual fee waiver condition of Rs. 1 Lakh in a year""]","[""Reward redemption options are limited to select brand vouchers only"", ""No significant benefits other than the rewards program"", ""Low reward rate as compared to some entry-level cashback cards""]",3.9,rewardpoints.club,https://rewardpoints.club/library
SBI Miles Credit Card,SBI Card,SBI,,"[""Travel"", ""Utilities""]",₹1499 + GST,₹1499 + GST,Annual fee waived on spending ₹6 lakh in a membership year,2 Travel Credits per ₹200 spent on travel-related expenses; 1 Travel Credit per ₹200 on all other categories,,"Log in to the SBI Card portal
Navigate to the rewards section
Choose desired redemption option and follow prompts","1,500 Travel Credits will be credited on spends of ₹ 30,000 within 60 days of card issuance
Travel Credits will be credited on payment of joining fee","1,500 Travel Credits will be credited on spends of ₹ 30,000 within 60 days of card issuance
Travel Credits will be credited on payment of joining fee","4 complimentary Domestic Airport Lounge visits every year (max. 2 visits per quarter)
8 additional Domestic Airport Lounge visits, basis spends of every ₹1 Lakh","{""age"": """", ""income"": ""₹60"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 200000, ""self_employed_annual_income_threshold"": 200000, ""business_annual_income_threshold"": """"}}",,3%,"1% waiver on transactions ₹500–₹3,000 (up to ₹100 per statement cycle)","A travel-centric credit card offering domestic lounge access and the flexibility to convert reward points into air miles or hotel points, catering to frequent domestic travelers.","[""Complimentary domestic lounge access"", ""Reward points convertible to air miles or hotel points"", ""Annual fee waiver on achieving spend milestone""]","[""No complimentary international lounge visits despite Priority Pass membership"", ""Low reward rate on non-travel spends"", ""High spend requirement for annual fee waiver""]",3.9,rewardpoints.club,https://rewardpoints.club/library
SBI Elite Credit Card,SBI Card,SBI,,"[""Travel"", ""Food & Entertainment"", ""Groceries""]","₹4,999 + GST","₹4,999 + GST",Waived on annual spends of ₹10 lakh,"2 Reward Points per ₹100 spent on regular purchases; 5X Reward Points on dining, groceries, and departmental stores",,"E-vouchers / Statement Credit: Redeem via SBI Rewards portal at ₹0.25/point
Redemption Charges: ₹99 + GST per redemption
Miles Conversion: Not available
Best Strategy:
 Focus your spending on dining, groceries, and departmental stores to leverage the 5X reward rate and aim for milestone bonuses.","₹5,000 e-gift voucher from select brands upon payment of the joining fee","₹5,000 e-gift voucher from select brands upon payment of the joining fee",6 international lounge visits via Priority Pass and up to 8 domestic lounge visits annually,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 720000, ""self_employed_annual_income_threshold"": 720000, ""business_annual_income_threshold"": """"}}",,1.99%,"1% waiver on transactions ₹400–₹5,000 (Max ₹400 per statement cycle)",High spenders and frequent travelers seeking premium lifestyle benefits and rewards,"[""5X Reward Points on key categories (dining, groceries, departmental stores) = 2.5% effective reward rate"", ""₹5,000 welcome voucher adds upfront value"", ""Premium lounge access (both domestic and international)"", ""Lower forex fee at 1.99%""]","[""High annual fee of ₹4,999 if you don’t hit ₹10L in annual spends"", ""Rewards on general spends are moderate (0.5% return)""]",4,rewardpoints.club,https://rewardpoints.club/library
SBI IRCTC Credit Card,SBI Card,SBI,,"[""Travel"", ""UPI Rupay""]",₹500 + GST,₹500 + GST,,"10% value back as reward points on IRCTC bookings (AC1, AC2, AC3, AC CC); 1 Reward Point per ₹125 spent on retail",,"Redeem directly for train tickets on IRCTC website or app at a 1:1 ratio
Best Strategy:
 Use this card exclusively for IRCTC train bookings to fully benefit from the 10% value back rewards and redeem points directly for train tickets.",350 Reward Points on a transaction of ₹500+ within 60 days of card issuance,350 Reward Points on a transaction of ₹500+ within 60 days of card issuance,4 complimentary railway lounge visits annually (1 per quarter),"{""age"": ""21 to 70 years"", ""income"": ""₹3 lakh p.a. (salaried) or ₹6 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 300000, ""self_employed_annual_income_threshold"": 300000, ""business_annual_income_threshold"": """"}}",,,,Frequent train travelers seeking rewards on IRCTC bookings and railway lounge access,"[""10% value back on IRCTC train bookings – excellent for regular rail travelers"", ""Complimentary railway lounge access (4 per year)"", ""Low annual fee; even lower renewal cost""]","[""No rewards on fuel, rent, wallets, hotels, flights, or holidays"", ""Limited benefits outside of IRCTC ecosystem"", ""No waiver option for annual or renewal fee""]",3.9,rewardpoints.club,https://rewardpoints.club/library
SBI Cashback Credit Card,SBI Card,SBI,,"[""Cashback"", ""Travel"", ""Food & Entertainment""]",₹999 + GST,₹999 + GST,waived on spends of ₹2 lakh annually,5% cashback on all online purchases and 1% cashback on offline purchases,,"Use the card for all online purchases (excluding rent, wallet loads, fuel, etc.) to consistently earn 5% cashback up to the ₹2,000 monthly cap.",NA,NA,NA,"{""age"": ""21 to 60 years"", ""income"": ""₹3 lakh p.a. (salaried) or ₹6 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 360000, ""self_employed_annual_income_threshold"": 360000, ""business_annual_income_threshold"": null}}",,3.50%,"1% waiver on transactions between ₹500–₹3,000 (max ₹100 per statement cycle)",Frequent online shoppers seeking cashback benefits without merchant restrictions,"[""High 5% cashback on all online spends with no merchant restrictions"", ""Automatic cashback credit simplifies the reward experience"", ""Easy annual fee waiver on just ₹2 lakh annual spend""]","[""Monthly cashback capped at ₹2,000"", ""No travel perks or premium benefits like lounge access""]",4.5,rewardpoints.club,https://rewardpoints.club/library
SBI Prime Card Credit Card,SBI Card,SBI,,"[""Travel"", ""Food & Entertainment"", ""Groceries""]","₹2,999 + GST","₹2,999 + GST",Waived on annual spends of ₹3 lakh,"10 Reward Points per ₹100 spent on dining, groceries, departmental stores, and movies
20 Reward Points per ₹100 spent on birthdays
2 Reward Points per ₹100 on all other spends",,Maximize usage on high-reward categories like dining and groceries. Spend on your birthday for 2X returns. Use accumulated points for vouchers or bill payments via the rewards portal.,"E-gift voucher worth ₹3,000 from top brands like Aditya Birla Fashion, Bata/Hush Puppies, Pantaloons, Shoppers Stop, or Yatra","E-gift voucher worth ₹3,000 from top brands like Aditya Birla Fashion, Bata/Hush Puppies, Pantaloons, Shoppers Stop, or Yatra",4 complimentary international and 8 domestic airport lounge visits annually,"{""age"": ""21 to 60 years"", ""income"": ""₹6 lakh p.a. (salaried) or ₹9 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 900000, ""self_employed_annual_income_threshold"": 900000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on fuel spends between ₹500–₹5,000 (maximum ₹250 per statement cycle)","High spenders seeking rewards on everyday categories like dining, groceries, and movies, along with travel benefits","[""High reward rates in everyday spend categories"", """", """", ""Valuable milestone rewards (₹1,000 and ₹7,000 e-vouchers)"", """", """", ""Complimentary domestic and international lounge access"", """", """", ""Welcome gift valued at ₹3,000 provides immediate benefit""]","[""High annual fee if spending doesn’t meet waiver threshold"", """", """", ""Lower rewards rate on general spending""]",4.2,rewardpoints.club,https://rewardpoints.club/library
SBI Octane Credit Card,SBI Card,SBI,,"[""Food & Entertainment"", ""Fuel"", ""Online Shopping""]","₹1,499 + GST","₹1,499 + GST",Waived on annual spends of ₹2 lakh,"Up to 7.25% value back on fuel at BPCL (25 RP per ₹100)
10X rewards on dining, groceries, departmental stores, and movies
1X reward point on other spends",,"Focus your spending on BPCL fuel stations and bonus categories (dining, groceries, etc.) to extract the highest value.","6,000 reward points on payment of the annual fee","6,000 reward points on payment of the annual fee",4 complimentary domestic lounge visits annually,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 240000, ""self_employed_annual_income_threshold"": 240000, ""business_annual_income_threshold"": null}}",,3.50%,"1% waiver on transactions ₹400–₹5,000 (max ₹100 per statement cycle)",Frequent fuel users seeking high rewards on fuel purchases at BPCL stations and additional lifestyle benefits,"[""High value back on BPCL fuel purchases (up to 7.25%)"", ""Bonus 10X rewards on lifestyle spends"", ""Complimentary domestic lounge access (4 per year)"", ""Welcome bonus of 6,000 points adds upfront value""]","[""Reward benefits limited outside fuel and select categories"", ""No international travel perks or global lounge access""]",4.2,rewardpoints.club,https://rewardpoints.club/library
SBI BPCL Card Credit Card,SBI Card,SBI,,"[""Food & Entertainment"", ""Fuel"", ""Groceries""]",₹499 + GST,,"Waived on annual spends of ₹50,000","13X reward points on fuel purchases at BPCL stations
1X reward point on other retail purchases",,"Use the card exclusively at BPCL fuel stations to earn maximum 13X reward points (capped at 1,300/month) and offset fuel costs via redemptions.","2,000 bonus reward points worth ₹500 upon payment of the joining fee","2,000 bonus reward points worth ₹500 upon payment of the joining fee",NA,"{""age"": ""21 to 60 years"", ""income"": ""₹3 lakh p.a. (salaried) or ₹6 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 240000, ""self_employed_annual_income_threshold"": 240000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on fuel transactions between ₹400–₹4,000 (max ₹100 per statement cycle)",Frequent fuel users seeking rewards on fuel purchases at BPCL stations,"[""Excellent 13X reward rate on BPCL fuel purchases"", """", """", ""Welcome bonus worth ₹500 on joining"", """", """", ""Simple fee waiver condition at just ₹50,000 spend""]","[""Limited reward scope outside fuel spends"", """", """", ""No access to lounges or travel privileges""]",3.9,rewardpoints.club,https://rewardpoints.club/library
HSBC Live+ Credit Card,HSBC,HSBC,,"[""Cashback"", ""Food & Entertainment"", ""Groceries""]",₹999 + GST,₹999 + GST,Waived on annual spends of ₹2 lakh,"10% cashback on dining, food delivery, and grocery spends (₹1,000 cap per statement cycle)
1.5% unlimited cashback on all other purchases",,"Use the card primarily for grocery shopping, dining out, and ordering food online to maximize the 10% cashback benefits.","₹1,000 cashback on spending ₹20,000 within 30 days and ₹100 Amazon eGift Voucher for applying online","₹1,000 cashback on spending ₹20,000 within 30 days and ₹100 Amazon eGift Voucher for applying online",4 complimentary domestic airport lounge visits annually,"{""age"": ""18 to 65 years"", ""income"": ""₹4 lakh p.a. (salaried). Not available for self-employed unless maintaining a high-balance HSBC savings account."", ""location"": """", ""employment"": [""Salaried""], ""income_thresholds"": {""salaried_annual_income_threshold"": 400000, ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions between ₹400–₹4,000 (max ₹250 per statement cycle)","Individuals seeking high cashback on dining, food delivery, and grocery purchases","[""10% cashback on food-related and grocery spends is among the best in this segment"", """", """", ""Easy-to-achieve annual fee waiver at ₹2 lakh spend"", """", """", ""Instant value from ₹1,000 welcome cashback and ₹100 Amazon voucher"", """", """", ""Lounge access included for added lifestyle value""]","[""Cashback on 10% categories is capped at ₹1,000 per month"", """", """", ""No international lounge access or milestone benefits""]",4.2,rewardpoints.club,https://rewardpoints.club/library
HSBC Travelone Credit Card,HSBC,HSBC,,"[""Travel"", ""Food & Entertainment""]","₹4,999 + GST","₹4,999 + GST",Waived on annual spends of ₹8 lakh,"4 Reward Points per ₹100 spent on travel, flights, and international transactions (monthly cap: 50,000 points)
2 Reward Points per ₹100 spent on other eligible purchases",,"Use this card for all flight bookings, international payments, and travel-related spends to maximize the 4X reward rate.","₹1,000 cashback, ₹3,000 PostCard voucher, and a 3-month EazyDiner Prime membership on ₹10,000 spend in the first 30 days","₹1,000 cashback, ₹3,000 PostCard voucher, and a 3-month EazyDiner Prime membership on ₹10,000 spend in the first 30 days","6 complimentary domestic and 4 international airport lounge visits annually
","{""age"": ""21 to 65 years"", ""income"": ""₹6 lakh p.a. (salaried) or ₹9 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried""], ""income_thresholds"": {""salaried_annual_income_threshold"": 600000, ""self_employed_annual_income_threshold"": null, ""business_annual_income_threshold"": null}}",,3.50%,"1% waiver on transactions between ₹400–₹4,000 (max ₹250 per statement cycle)",Frequent travelers seeking rewards on travel-related expenses and extensive travel benefits,"[""Generous 4X rewards on travel and international spends"", ""Includes both domestic and international lounge access"", ""Welcome package includes cashback, vouchers, and dining membership"", ""Flexible redemption with travel loyalty programs""]","[""High annual fee, justified only for frequent travelers"", ""Forex markup of 3.5% may reduce reward gains for international use""]",4.6,rewardpoints.club,https://rewardpoints.club/library
HSBC VISA Platinum Card Credit Card,HSBC,HSBC,,"[""Travel"", ""Food & Entertainment""]",₹0 (lifetime free),₹0 (lifetime free),NA,"2 Reward Points per ₹150 spent
10 Reward Points per ₹150 spent after ₹4 lakh annual spend (capped at 15,000 bonus points",,Use this card consistently for everyday spending and aim for ₹4 lakh annual spend to unlock 5X reward points and maximize value.,"₹100 Amazon eGift Voucher (online application) + ₹500 cashback on spending ₹5,000 within 30 days","₹100 Amazon eGift Voucher (online application) + ₹500 cashback on spending ₹5,000 within 30 days",NA,"{""age"": ""18 to 65 years"", ""income"": ""₹5 lakh p.a. (salaried)\n\n\nMust be a resident of select Indian cities"", ""location"": """", ""employment"": [""Salaried""], ""income_thresholds"": {""salaried_annual_income_threshold"": 400000, ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on fuel spends between ₹400–₹4,000 (max ₹250 per statement cycle)",Individuals seeking a lifetime free credit card with basic rewards and benefits,"[""Lifetime free card with no joining or annual fees"", """", """", ""Reward acceleration after ₹4 lakh in annual spend"", """", """", ""Simple and transparent welcome bonus"", """", """", ""Redemption flexibility via gift vouchers and air miles""]","[""No travel perks or lounge access"", """", """", ""Basic reward rate not suited for high spenders""]",3.9,rewardpoints.club,https://rewardpoints.club/library
IndusInd Platinum Credit Card,IndusInd Bank,IndusInd,,"[""Utilities"", ""UPI""]",₹0 (lifetime free),₹0 (lifetime free),NA,1.5 Reward Points per ₹150 spent,,"Gift Vouchers: Value of ₹0.60 per point (non-cash redemption)


Cash Credit: Value of ₹0.40 per point (max 2,500 points/month for redemption)",NA,NA,NA,"{""age"": ""18 to 65 years"", ""income"": ""₹5 lakh p.a. (salaried/self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 240000, ""self_employed_annual_income_threshold"": 240000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% on transactions between ₹400–₹4,000 (Max ₹200 per statement cycle)",Individuals seeking a basic rewards credit card with lifetime free benefits and fuel surcharge waivers,"[""No joining or annual fees—truly lifetime free"", """", """", ""Consistent reward rate and fuel surcharge waiver"", """", """", ""Flexible redemption for vouchers or cash credit""]","[""No welcome bonus"", """", """", ""Limited features—no travel, lounge, or milestone benefits""]",3.9,rewardpoints.club,https://rewardpoints.club/library
IndusInd Platinum Aura Credit Card,IndusInd Bank,IndusInd,,"[""Food & Entertainment"", ""Online Shopping""]",₹0 (lifetime free),₹0 (lifetime free),NA,Up to 4 Reward Points per ₹100 spent based on selected plan,,"Travel Bookings: Redeem for flights and hotels via partner platforms


Cash Credit: ₹0.50 per point


Vouchers / Miles: Convert to gift vouchers or air miles",NA,NA,Priority Pass membership (usage fee applies),"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 240000, ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% on transactions between ₹400–₹4,000 (Max ₹200 per statement cycle)","Individuals seeking a customizable rewards Credit Card tailored to lifestyle categories like travel, dining, shopping, and home expenses","[""No joining or annual fees—lifetime free\r"", ""\r"", ""\r"", ""Customizable rewards plans for different lifestyles\r"", ""\r"", ""\r"", ""Flexible redemptions—travel, vouchers, cash credit""]","[""Lounge access comes with a usage fee\r"", ""\r"", ""\r"", ""No points on several spend categories like fuel, rent, and wallets""]",3.8,rewardpoints.club,https://rewardpoints.club/library
IndusInd Legend Credit Card,IndusInd Bank,IndusInd,,"[""Travel"", ""Food & Entertainment""]",₹0 (lifetime free),₹0 (lifetime free),NA,"2 RP/₹100 on weekend spends
1 RP/₹100 on weekday spends, medical, auto, and telecom
0.70 RP/₹100 on utility bills, insurance, government fees, rent, and education",,"Cash Credit: ₹0.50 per point


Vouchers / Miles: Convert to gift vouchers or air miles","Luxe gift card, Montblanc, Post Card, and Vouchagram benefits on activation","Luxe gift card, Montblanc, Post Card, and Vouchagram benefits on activation",NA,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 240000, ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,1.80%,"1% on transactions between ₹400–₹4,000 (Max ₹200 per statement cycle)","Individuals seeking a premium lifestyle Credit Card with weekend rewards, utility bill benefits, and concierge services","[""Lifetime free card with no annual fee\r"", ""\r"", ""\r"", ""Enhanced rewards on weekend spends\r"", ""\r"", ""\r"", ""Low forex markup for international travel\r"", ""\r"", ""\r"", ""Concierge and auto-assist services add premium value""]","[""No lounge access (benefits discontinued from March 2025)\r"", ""\r"", ""\r"", ""Lower reward rate on utility and essential spend categories""]",3.8,rewardpoints.club,https://rewardpoints.club/library
Indusind Tiger Credit Card,IndusInd Bank,IndusInd,,"[""Lifetime Free Card"", ""Travel"", ""Food & Entertainment""]",₹0 (lifetime free),₹0 (lifetime free),NA,Up to 6 Reward Points per ₹100 spent,,"Air Miles: Convert at 1 RP = 1.2 miles for programs like InterMiles and Club Vistara (min. 500 points)


Cash Credit: Redeem at ₹0.40 per point toward your card bill


Vouchers / Pay with Rewards: Use at partner merchants for lifestyle and retail purchases


Effective Value:
If redeemed for cash credit, 20,000 points = ₹8,000 savings annually",NA,NA,8 complimentary domestic visits per year; 2 international visits annually via Priority Pass,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": null, ""self_employed_annual_income_threshold"": null, ""business_annual_income_threshold"": null}}",,1.50%,"1% waiver on fuel transactions between ₹400–₹4,000 (Uncapped, max ₹200 per statement cycle)",Frequent travelers and lifestyle enthusiasts seeking a premium co-branded Credit Card with no annual fee,"[""Lifetime free with no hidden fees"", ""Up to 6X rewards on eligible categories"", ""Complimentary domestic and international lounge access"", ""Low forex markup ideal for international travelers""]","[""No cashback option—points must be redeemed"", ""Rewards are category-dependent, limited for utilities and fuel""]",4.3,rewardpoints.club,https://rewardpoints.club/library
IndusInd Nexxt Credit Card,IndusInd Bank,IndusInd,,"[""Food & Entertainment"", ""Online Shopping""]","₹10,000 + GST",0,NA,1 Reward Point per ₹150 spent,,"Cash Credit: ₹1 per point (₹100 redemption fee applies)
Air Miles: 1 RP = 1 air mile (InterMiles, Club Vistara)
Gift Vouchers: Redeem via IndusMoments for various brand vouchers","Gift vouchers from brands like Bata, Yatra, Oberoi Hotels, and more","Gift vouchers from brands like Bata, Yatra, Oberoi Hotels, and more",NA,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on fuel transactions between ₹400–₹4,000 (max ₹200 per statement cycle)",Individuals seeking a technologically advanced Credit Card with interactive payment options and versatile benefits,"[""First-of-its-kind interactive Credit Card in India with real-time control over payments\r"", ""High reward redemption value at ₹1 per point\r"", ""Entertainment perks like BOGO movie tickets on BookMyShow""]","[""High annual fee with no spend-based waiver\r"", ""No lounge access or substantial travel-related benefits\r"", ""Limited reward rate compared to similarly priced cards""]",3.8,rewardpoints.club,https://rewardpoints.club/library
IDFC Millennia Credit Card,IDFC FIRST Bank,IDFC,,"[""Lifetime Free Card"", ""Travel"", ""Food & Entertainment"", ""Online Shopping""]",₹0 (lifetime free),₹0 (lifetime free),NA,"10X points on incremental spends above ₹20,000/month and on birthdays
3X points on spends up to ₹20,000/month",,Instant redemption at POS or convert into vouchers/merchandise via IDFC rewards portal.,"₹500 voucher on ₹5,000 spend within first 30 days","₹500 voucher on ₹5,000 spend within first 30 days",4 complimentary railway lounge visits per quarter,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 300000, ""self_employed_annual_income_threshold"": 300000, ""business_annual_income_threshold"": null}}",,3.50%,Up to ₹300 per month,"10X reward points on spends above ₹20,000, complimentary railway lounge access","[""Lifetime free, no joining/renewal fees"", ""High rewards (up to 10X) on lifestyle spends"", ""Welcome bonus voucher adds immediate value""]","[""Limited rewards beyond lifestyle categories"", ""No international lounge access""]",3.9,rewardpoints.club,https://rewardpoints.club/library
IDFC Select Credit Card,IDFC FIRST Bank,IDFC,,"[""Lifetime Free Card"", ""Travel"", ""Utilities"", ""UPI""]",₹0 (lifetime free),₹0 (lifetime free),NA,"3X reward points on spends up to ₹20,000/month
10X reward points on incremental spends above ₹20,000/month and birthday spends",,Instant redemption at POS; convert points to vouchers or merchandise via IDFC FIRST rewards portal.,"₹1,500 worth of joining benefits","₹1,500 worth of joining benefits",Complimentary railway lounge access; domestic airport lounge access terms not detailed,"{""age"": ""21+"", ""income"": ""₹3 lakh p.a. (salaried/self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1200000, ""self_employed_annual_income_threshold"": 1200000, ""business_annual_income_threshold"": """"}}",,1.99%,,"Individuals seeking a lifetime-free credit card with high rewards on incremental spends, low forex markup, and dining benefits","[""Lifetime-free card with no joining or renewal fees"", """", """", ""High reward rate on incremental spends (up to 10X points)"", """", """", ""Welcome benefits worth ₹1,500 add value""]","[""Limited rewards outside incremental spends"", """", """", ""No clear international lounge access benefits""]",3.8,rewardpoints.club,https://rewardpoints.club/library
IDFC Classic Credit Card,IDFC FIRST Bank,IDFC,,"[""Utilities"", ""Online Shopping"", ""UPI""]",₹0 (lifetime free),₹0 (lifetime free),NA,"6X points on online spends up to ₹20,000/month, 3X on offline spends up to ₹20,000/month
10X points on incremental spends above ₹20,000/month and on birthdays",,Instant redemption at POS or convert into vouchers/merchandise via IDFC rewards portal.,"₹500 voucher on ₹15,000 spend within 90 days","₹500 voucher on ₹15,000 spend within 90 days",16 complimentary railway lounge visits annually (4 per quarter),"{""age"": ""18+"", ""income"": ""₹3 lakh p.a. (salaried) or ₹6 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 300000, ""self_employed_annual_income_threshold"": 300000, ""business_annual_income_threshold"": """"}}",,,Up to ₹200 per month,"Individuals seeking a lifetime-free card with high rewards on incremental spends, complimentary railway lounge access, and dining/movie discounts","[""Lifetime-free, no joining or renewal fees"", """", """", ""High rewards on incremental spends (up to 10X points)"", """", """", ""Welcome bonus adds immediate value""]","[""Rewards limited to specific spending categories"", """", """", ""No international lounge access""]",3.8,rewardpoints.club,https://rewardpoints.club/library
