card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
AU Zenith credit card,AU Small Finance Bank,AU,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",7999,,,2% to 5%,"[{""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn 2,500 Bonus Reward Points."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""On spending Rs. 50,000 or more in a statement cycle, you will earn 1000 Bonus Reward Points."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 125000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The joining fee will be waived."", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 4, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 75000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Bonus of 1,000 RPs."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 6, ""spent"": 1200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Taj Epicure Membership."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""2 Complimentary Lounge Access using Priority Pass..""]}, {""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Birthday"", ""child"": ""Birthday benefit""}, {""mainTitle"": ""Concierge"", ""child"": ""24x7 Concierge Services""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover""}, {""mainTitle"": ""Taj Epicure"", ""child"": ""Taj Epicure membership""}]","[""Birthday benefit"", ""24x7 Concierge Services"", ""Upto ₹500 off"", ""Air Accident Cover"", ""Taj Epicure membership""]",,,,savesage.club,https://savesage.club/credit-card/au-zenith
AU Ixigo credit card,AU Small Finance Bank,AU,,"[""Travel Booking"", ""Hotel Transfer""]",0,,,1% to 3%,"[{""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Telecom & Cable""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""1 per year""], ""eligibility"": [""1 Complimentary Lounge Access using Priority Pass.""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}, {""maintitle"": ""Add on card domestic lounge"", ""limit"": [""Available - within the mentioned complimentary number of visits""], ""eligibility"": [""As per primary card.""]}, {""maintitle"": ""Add on card international lounge"", ""limit"": [""Available - within the mentioned complimentary number of visits""], ""eligibility"": [""As per primary card.""]}]",,,,"[{""mainTitle"": ""Bus"", ""child"": ""10% Off on Buses""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""Flights"", ""child"": ""10% Off on flights""}, {""mainTitle"": ""Hotel"", ""child"": ""10% Off on Hotel""}, {""mainTitle"": ""Train"", ""child"": ""Waiver of PG charges on Train""}]","[""10% Off on Buses"", ""Upto ₹500 off"", ""10% Off on flights"", ""10% Off on Hotel"", ""Waiver of PG charges on Train""]",,,,savesage.club,https://savesage.club/credit-card/au-ixigo
AU LIT credit card,AU Small Finance Bank,AU,,"[""Cashback"", ""Catalogue Products""]",0,,,0.5% to 1.5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Offline""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Apparel""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities & Telecom""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 7500, ""cycleType"": ""STATEMENT"", ""benefits"": ""5% Additional Cashback.Applicable on minimum spends of ₹10,000, excluding fuel, rent, cash withdrawals, EMI, and BBPS transactions.Maximum benefit capped at ₹500 per 30-day period.Fee: ₹299 (valid for 30 days)."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 10000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn an additional 2% cashback on eligible spends.Applicable on minimum spends of ₹15,000, excluding fuel, rent, cash withdrawals, EMI, and BBPS transactions.Maximum cashback capped at ₹1,000 per 30-day period. Price: ₹199 (valid for 30 days)."", ""milestoneType"": ""MONTH""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Enjoy 1 visit to domestic airport lounges across India for ₹399, valid for 90 days.""]}]",,,,"[{""mainTitle"": ""Amazon Prime"", ""child"": ""Amazon Prime""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""ZEE5"", ""child"": ""Zee5""}]","[""Amazon Prime"", ""Upto ₹500 off"", ""Zee5""]",,,,savesage.club,https://savesage.club/credit-card/au-lit
AU Xcite Ultra credit card,AU Small Finance Bank,AU,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",0,,,3% to 5%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 12 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 5000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 500 bonus RPs on spending ₹5,000 or more within the first 5 days of a month."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""5,000 bonus RPs."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}, {""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Concierge"", ""child"": ""24x7 Concierge Services""}, {""mainTitle"": ""Dining"", ""child"": ""Enjoy Upto 30% Discount""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""Insurance"", ""child"": ""Personal Accident""}]","[""24x7 Concierge Services"", ""Enjoy Upto 30% Discount"", ""Upto ₹500 off"", ""Personal Accident""]",,,,savesage.club,https://savesage.club/credit-card/au-xcite-ultra
AU Xcite Ace credit card,AU Small Finance Bank,AU,,"[""Cashback"", ""Catalogue Products""]",0,,,1% to 2%,"[{""child"": "" No Reward Points on this category."", ""name"": ""Base Rewards""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Net Monthly Spends > ₹20K""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Net Monthly Spends > ₹12.5K""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Net Monthly Spends > ₹7.5K""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}, {""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Concierge"", ""child"": ""24x7 Concierge Services""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""Insurance"", ""child"": ""Personal Accident""}]","[""24x7 Concierge Services"", ""Upto ₹500 off"", ""Personal Accident""]",,,,savesage.club,https://savesage.club/credit-card/au-xcite-ace
AU Xcite credit card,AU Small Finance Bank,AU,,"[""Cashback"", ""Catalogue Products""]",0,,,0.5% to 1.5%,"[{""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 15 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 15 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 15 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Retail""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-xcite
AU Instapay credit card,AU Small Finance Bank,AU,,"[""Cashback"", ""Catalogue Products""]",0,,,0.5% to 1%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Supermarket""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Pharmacy""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-instapay
AU Aditya Birla Flex credit card,AU Small Finance Bank,AU,,"[""Brand Wallet"", ""Catalogue Products""]",0,,,1% to 2%,"[{""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Offline""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Double RPs on retail spends greater than ₹50,000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-aditya-birla-flex
AU Aditya Birla Pro credit card,AU Small Finance Bank,AU,,"[""Brand Wallet"", ""Catalogue Products""]",999,,,1% to 3%,"[{""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""International""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Travel""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Entertainment""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Dining""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 15000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The joining fee will be waived."", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn complimentary EazyDiner membership on making ₹2.5 lac retail spends."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}, {""maintitle"": ""International lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""1 Complimentary Lounge Access using Priority Pass.""]}]",,,,"[{""mainTitle"": ""Dining"", ""child"": ""Enjoy Upto 30% Discount""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Enjoy Upto 30% Discount"", ""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-aditya-birla-pro
AU Aditya Birla Nxt credit card,AU Small Finance Bank,AU,,"[""Brand Wallet"", ""Catalogue Products""]",0,,,1% to 3%,"[{""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Offline""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Double RPs on retail spends greater than ₹50,000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-aditya-birla-nxt
AU Aditya Birla Biz credit card,AU Small Finance Bank,AU,,"[""Brand Wallet"", ""Catalogue Products""]",588,,,1% to 3%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Government""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""1 - 5 dates""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""BBPS""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 10000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Monthly fee of ₹49 + GST reversed."", ""milestoneType"": ""MONTH""}]",[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-aditya-birla-biz
AU Nomo credit card,AU Small Finance Bank,AU,,"[""Cashback"", ""Catalogue Products""]",199,,,0.5% to 1%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""BBPS""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 25000, ""cycleType"": ""CALENDAR"", ""benefits"": ""500 RPs."", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 2, ""spent"": 50000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Additional 500 RPs."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""On reaching minimum quarterly spends of ₹20,000.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}]","[""Upto ₹500 off""]",,,,savesage.club,https://savesage.club/credit-card/au-nomo
IndusInd Legend credit card,IndusInd Bank,IndusInd,,"[""Catalogue Products""]",0,,,1% to 3%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Weekends""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Rent""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Government""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""3,000 bonus RPs.Spends made on categories such as fuel, transportation & tolls, utilities, insurance, educational institutions, telecommunications, security brokers, cleaning and maintenance, janitorial services, and government institutions will not be counted towards milestone achievements."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Alaya Stays"", ""child"": ""Visa Offers: Exclusive Stay Offers with Alaya Stays""}, {""mainTitle"": ""BookMyShow"", ""child"": ""BOGO""}, {""mainTitle"": ""Concierge"", ""child"": ""Legend Concierge""}, {""mainTitle"": ""Insurance"", ""child"": ""Travel Insurance""}, {""mainTitle"": ""MakeMyTrip"", ""child"": ""MakeMyTrip""}, {""mainTitle"": ""Road Side Assistance"", ""child"": ""Legend Auto-Assist""}, {""mainTitle"": ""Times Prime"", ""child"": ""Times Prime""}]","[""Visa Offers: Exclusive Stay Offers with Alaya Stays"", ""BOGO"", ""Legend Concierge"", ""Travel Insurance"", ""MakeMyTrip"", ""Legend Auto-Assist"", ""Times Prime""]",,,,savesage.club,https://savesage.club/credit-card/indusind-legend
