card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
AU Business Cashback RuPay Credit Card,AU Small Finance Bank,Business Cards,RuPay,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹99 + GST Per Month,Nil,"The monthly membership fee can be waived off on spending Rs. 10,000 or more in the statement cycle",,Cashback,The cashback is credited automatically to the cardholder’s account,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",The applicant must meet the following eligibility requirements in order to apply for the AU Bank Business Cashback credit card – The applicant must be at least 21 to 60 years of age. The applicant must be a resident of India The applicant must have a stable income source and a decent credit score,3.75% Per Month (45% Per Annum),3.50%,"1% fuel surcharge waiver on transactions between Rs. 400 to Rs. 5,000, max Rs. 200 per month | 2.5% of the amount withdrawn or minimum Rs. 100, whichever is higher | Nil","• 1% cashback on repayment of Total Amount Due on their credit card bill • Instant loan is available on the credit card • 1% fuel surcharge waiver, maximum benefit of Rs. 200 per month • Up to 30% discount at partner restaurants with the Silver Spoon Dining program • 8 complimentary railway lounge access, max 2 per quarter • Transactions worth Rs. 2000 or above can be easily converted to EMIs • Business insurance, fire, burglary, and housebreaking insurance, card liability cover, and air accident cover • Spend-based monthly card fee waiver",[],[],,cardinsider.com,https://cardinsider.com/business-cards/au-bank-business-cashback-rupay-credit-card/
AU Corporate Credit Card,AU Small Finance Bank,Business Cards,Visa,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,Nil,N/A,,Reward Points,N/A,,,"{""domestic"": ""2 complimentary domestic airport lounge access per quarter"", ""international"": ""N/A""}",,3.49% (monthly); 41.88% (annually),2.99%,"A 1% fuel surcharge is waived for all fuel transactions up to ₹5,000 across all fuel stations | 2.5% of the over-limit amount (minimum ₹500) | N/A","The AU Corporate Credit Card has no joining or renewal fees. Cardholders enjoy two complimentary visits to domestic airport lounges every quarter. The card offers insurance coverage for travel-related issues, including air accidents and loss of baggage.","[""Web-based tool for easy expense tracking and management."", ""Zero liability for fraudulent transactions if the card is reported lost or stolen.""]","[""No welcome benefits or additional rewards programs.""]",,cardinsider.com,https://cardinsider.com/business-cards/au-corporate-credit-card/
Axis Bank Business Supreme Visa Credit Card,Axis Bank,Business Cards,"Visa, Mastercard","[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,Nil,N/A,,Reward Points,RP earned can be redeemed at the EDGE Rewards portal,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.6% Monthly (43.20% Annually),3.50%,N/A | 2.5% or ₹500 | N/A,The Axis Bank Business Supreme Visa Credit Card has no joining or renewal fees. Earn 4 Reward Points for domestic travel and advertising expenses. Earn 3 Reward Points for international transactions. Earn 1 Reward Point for other eligible purchases. Get 100 Reward Points after your first online transaction.,"[""Enjoy double Reward Points during your birthday month."", ""No joining or renewal fees, making it a lifetime-free card.""]","[""The foreign currency markup fee is 3.5%, which is quite high."", ""No welcome benefits for new cardholders""]",,cardinsider.com,https://cardinsider.com/business-cards/axis-bank-business-supreme-visa-credit-card/
Axis Bank Executive Corporate Credit Card,Axis Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹3,500 + GST","₹3,500 + GST",N/A,,Reward Points,Redeem Reward points on exclusive reward redemption catalogue.,,,"{""domestic"": ""4 Free Visits Each Quarter"", ""international"": ""8 Complimentary Visits to Lounges Abroad in a Year""}",The eligibility criteria that need to be fulfilled by the applicants in order to get approved for the Axis Bank Executive Corporate Credit Card are as mentioned below: The minimum eligible age for this credit card is 21 years. The applicant should have a stable source of income. The applicant’s credit score and their business credit score might also be considered important factors.,3% of the Total Amount Due or a minimum charge of Rs. 350,2% of the transaction value,1% of transaction amount is refunded for fuel transactions between Rs. 400 and Rs. 4000 (Max. Rs. 400 per month) | 2.5% of the amount withdrawn or Rs. 250 (whichever is higher) | Nil,"On spending Rs. 200, get 4 Reward points on domestic spends and 8 Reward points on international spends. Get benefits like Airport Concierge, where you can enjoy three complimentary VIP assistance services in a year. Book up to 4 complimentary golf rounds or lessons in a year. Enjoy 24×7 Concierge Services while travelling with the Axis Bank Executive Corporate Credit Card. Get 8 times access in a year at over 1,110 airport lounges worldwide. 4 complimentary access to domestic lounges in India.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/axis-bank-executive-corporate-credit-card/
Axis Bank MY Business Credit Card,Axis Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Rs. 999 (plus applicable taxes),Rs. 499 (plus applicable taxes),N/A,,Reward Points,Redeem Reward points on exclusive reward redemption catalogue on EDGE Loyalty Rewards.,,,"{""domestic"": ""2 Complimentary Airport Lounges within India every quarter."", ""international"": ""N/A""}",The eligibility criteria that need to be fulfilled by the applicants to get approved for the Axis Bank MY Business Credit Card are as mentioned below: The minimum eligible age for this credit card is 21 years. The applicant should have a stable source of income. The applicant’s credit score and their business credit score might also be considered important factors.,3.25% p.m. (46.78% p.a.),3.5% of the transaction value,1% fuel surcharge waiver for fuel transactions between Rs. 400 and Rs. 4000. | 2.5% of the amount withdrawn or Rs. 250 (whichever is higher). | Nil,Get 4 Reward Points for every Rs. 200 spent. 100 points on first transactions. Double reward points in your birthday month. 1% Fuel Surcharge Waiver on all fuel transactions. Complimentary Airport Lounges within India. Withdraw Cash up to 30% of the credit limit. Pay bills automatically. Convert all your purchases into EMIs.,[],[],,cardinsider.com,https://cardinsider.com/business-cards/axis-bank-my-business-credit-card/
Axis Business Supreme Master Credit Card,Axis Bank,Business Cards,"Visa, Mastercard","[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹1,500 + GST","₹1,500 + GST",N/A,,Reward Points,Rewards can be Redeemed at EDGE Rewards Portal,,"Yes, cardholders can earn 10,000 EDGE RPs on transactions above ₹5 lakh and 5,000 RPs on spends above ₹8 lakh.","{""domestic"": ""4 Free Access at Select Airport Lounges"", ""international"": ""N/A""}",,3.6% Monthly (43.2% Annually),3.50%,1% | 2.5% of the Amount or ₹500; Whichever is Less | Up to ₹99 + GST,"Useful for sole proprietors managing business expenses, such as utilities, taxes, and insurance. Offers accelerated rewards on specific spending categories.","[""Accelerated rewards for business spends like marketing & advertising."", ""High reward rate on international transactions."", ""Domestic airport lounge access."", ""Milestone benefits for high annual spenders.""]","[""No welcome benefits."", ""No dining, travel, golf, or insurance perks."", ""No spend-based fee waiver.""]",,cardinsider.com,https://cardinsider.com/business-cards/axis-business-supreme-master-credit-card/
BOBCARD CORPORATE Credit Card,Bank of Baroda,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,"₹1,000 + GST",NA,,Reward Points,Redeem reward points from multiple redemption options. 1 Reward Point = Re. 0.25.,,,"{""domestic"": ""8 complimentary domestic airport lounge access annually. (2 visits per quarter)"", ""international"": ""NA""}","Resident of India. Sole proprietorships are not eligible. The age of individual Corporate card applicants should be a minimum of 21 Years and Max 65 Years. Corporate must hold the following Bank of Baroda relationship: CC/OD relationship, Current Account relationship, or Fixed Deposit relationship.",3.25% per month (39% per annum),3.5% on the conversion amount,"1% fuel surcharge waiver on all fuel transactions between Rs. 500 to Rs. 3,000. | 2.5% on withdrawal amount subject to a minimum charge of Rs. 500. | Nil",This card comes with zero first-year charges. 1 Reward Point for every Rs. 100 spent. 8 complimentary airport lounge access annually. Insurance protection is available for air accident deaths and non-air accident cases. 1% Fuel Surcharge waiver on all fuel transactions. Easy EMI option for every transaction. Fourth Line Embossing for the corporates.,[],[],,cardinsider.com,https://cardinsider.com/business-cards/bank-of-baroda-corporate-credit-card/
BOBCARD Empower Credit Card,Bank of Baroda,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,₹250 + GST,"Renewal fee waived on spending Rs. 50,000 or more in the previous year.",,Reward Points,1 RP = ₹0.25,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",The eligibility criteria that you have to fulfill in order to get approved for the Bank of Baroda Empower Credit Card are listed below: The age of the cardholders should lie between 21 years and 65 years. The applicant should be an Indian resident. The minimum required income for BoB customers is 2.4 lakhs per annum. The minimum required income for non-BoB customers is 4.8 lakhs per annum.,3.75% Per Month,3.5% of the total transaction amount.,"1% fuel surcharge waiver on all fuel purchase (up to Rs. 250 per month) | 2.5% of the Withdrawn Amount or ₹500, Whichever is Higher | Nil",No joining fee. 1 Reward Point for every spend of ₹100. Reward Points are redeemable against cashback. 1% fuel surcharge waiver on all fuel spends. Spend-based waiver of the annual membership fee.,[],[],,cardinsider.com,https://cardinsider.com/business-cards/bob-empower-credit-card/
BOBCARD Micro Enterprise Credit Card,Bank of Baroda,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,₹500 + GST,"Annual Charges Waived on Spends of ₹50,000",,Reward Points,Redeem 1 RP = ₹0.25 for Cashback,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,1.5% Per Month and (18% Per Annum),3.50%,"1% Surcharge on Fuel Spends Between ₹400 – ₹5,000 (Maximum ₹250 Per Statement Cycle) | 2.5% | N/A","The card has no joining fee but has an annual fee of ₹500 + GST, which is waivable on ₹50,000 annual spends. Earn 1 Reward Point for every ₹100 spent on eligible purchases Foreign currency markup fee of 3.5% on international transactions Interest charged at 1.5% per month (18% per annum) on outstanding dues 1% fuel surcharge waiver on fuel spends between ₹400 and ₹5,000 (max ₹250 per statement cycle)","[""The credit has no joining fee and a low annual fee, which makes it accessible for small business owners.""]","[""The card offers a low reward rate compared to many other entry-level and lifetime free credit cards.""]",,cardinsider.com,https://cardinsider.com/business-cards/bobcard-micro-enterprise-credit-card/
Fed Starbiz Credit Card,Federal Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹275 + GST,₹275 + GST,N/A,,,N/A,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}","You must have an Overdraft account with Federal Bank , and the limit should be up to ₹50 lakhs. Only individuals and sole proprietors are eligible to apply. This means if you are self-employed or run your own business as an individual, you can apply. Users should be involved in activities that are classified under the MSMED Act of 2006, which includes manufacturing and service businesses.",N/A,N/A,N/A | N/A | N/A,The Fed StarBiz Credit Card can be availed by those who are using an overdraft credit card account. This card offers a daily usage limit of ₹3 lakhs. The card has an annual fee of ₹275 along with taxes.,"[""This card is widely accepted globally."", ""Users are offered different modes of transactions.""]","[""There are no benefits with this card. Users will not receive any welcome perks, airport lounge access, dining, or entertainment perks. They will not even receive any Reward Points or cashbacks.""]",,cardinsider.com,https://cardinsider.com/business-cards/fed-starbiz-credit-card/
Flipkart Wholesale HDFC Bank Credit Card,HDFC Bank,Business Cards,,"[""Business Cards""]",Nil,₹499 + GST,Spends ₹3 Lakh or More in a Year for Annual Fee Waiver,,Cashback,N/A,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,N/A,3.50%,1% Surcharge Waiver (Max of ₹250 Per Statement Cycle) | N/A | Nil,"Most suited for wholesalers and resellers who shop with Flipkart Wholesale. Earn 5% cashback on spends made with Flipkart Wholesale. 5% cashback on telecom, utility, tax, and government spending upto ₹250 monthly.",[],"["""", """"]",,cardinsider.com,https://cardinsider.com/business-cards/flipkart-wholesale-hdfc-bank-credit-card/
HDFC Bank BizBlack Metal Edition Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹10,000 + GST","₹10,000 + GST",Renewal Fee Waiver on Spends of Rs. 7.5 Lakhs,,Reward Points,"RPs Can be Redeemed for Vouchers, Flight/Hotel Bookings, and Cash Against Statement. 1 Reward Point = Up to ₹1","Complimentary Club Marriott Annual Membership and Taj Stay voucher worth ₹5000. To avail of these benefits, cardholders must spend ₹1.5 lakh within 90 days of card issuance. You can see the full details here .","For each spend of ₹5 lakh, BizBlack Credit Card holders can avail of a SmartBuy Flight/Taj Stay voucher worth ₹5,000. In a calendar year, you can earn up to 4 vouchers, i.e., up to ₹20,000 on spends of ₹20 lakh. A calendar year is defined as the time period from January to December. All retail spends are eligible for the milestone benefit except EMI, rent, and fuel. A qualified cardholder can redeem the milestone benefit within 90 days; after this period, the benefit will expire. Once the validation is successfully completed, the cardholder can choose and claim one voucher for the eligible benefit. Only one voucher worth ₹5,000 can be redeemed at the cardholder’s discretion. The Flight Voucher will be valid for six months from the date of redemption. In contrast, the Taj Stay Voucher will be valid for 365 days from the date of redemption. The validity of the voucher will be specified in the communication; after this period, the benefits will expire. Please note that voucher validity cannot be extended after it has expired.","{""domestic"": ""Unlimited Free Lounge Access"", ""international"": ""Unlimited Free International Lounge Access""}",,1.99% Monthly (23.88% Annually),2% of the Total Transaction Amount,N/A | 2.5% or Rs. 500 | Nil,Earn 5X Reward Points on select eligible categories. Earn 5 Reward Points/₹150 on all other spends (Base Reward Rate). Renewal fees can be waived by spending ₹7.5 lakh in a card anniversary year. Unlimited domestic and international airport lounge access for both primary and add-on cardholders. Discounts on dining via Swiggy Dineout.,"[""This card offers accelerated reward points for business spends."", ""Unlimited lounge access is offered with this card.""]","[""Due to the high joining fee, this card is only available to large businesses and enterprises."", ""No Reward Points are awarded for fuel, education, and rent payments.""]",,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-bizblack-metal-edition-credit-card/
HDFC Bank BizFirst Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Rs. 500 + GST,Rs. 500 + GST,"Renewal Fee Waiver on Spends of Rs. 50,000",,Reward Points,"Rewards Can Be Redeemed for Vouchers, Flight/Hotel Bookings, and Cashback Against Statement","When you make your first transaction with the HDFC Bank BizFirst Credit Card, you will receive an Amazon or Swiggy voucher worth Rs. 250.","Earn 2,000 CashPoints each quarter on spends of ₹75,000 or more. All retail spending is eligible for this, except fuel and rent payments.","{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.75% Monthly (45% Annually),3.50%,"Waiver Up to ₹250 Each Statement Cycle on Transactions Between ₹400 and ₹5,000 | 2.5% or Rs. 500 | ₹99 + GST","This is a card most suited for businessmen. This card offers 55 days of interest-free credit. One can earn a maximum of 15,000 Reward Points with this card. Although there are no entertainment benefits offered, cardholders can avail special discount on dining bills via Swiggy.","[""This card comes at a low joining fee of Rs. 500.""]","[""Other than a decent reward structure, this card doesn’t offer any other benefits.""]",,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-bizfirst-credit-card/
HDFC Bank BizGrow Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹500 + GST,₹500 + GST,Renewal Fee Waiver on Spends of Rs. 1 Lakh,,Reward Points,"Rewards Can Be Redeemed for Vouchers, Flight/Hotel Bookings, and Cashback Against Statement",Get a gift voucher worth Rs. 250 on making one transaction within 30 days of card issuance. These vouchers can be redeemed for popular brands like Amazon and Swiggy.,"On spending Rs. 1 lakh every quarter, you shall receive 2,000 Cash Points. These Cash Points can be redeemed using multiple options like cashback and vouchers.","{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.75% Monthly (45% Annually),3.50%,"Fuel Surcharge Waiver Up to Rs. 250 Each Statement Cycle on Transactions Between Rs. 400 and Rs. 5,000. | 2.5% or Rs. 500 | Rs. 99",This card comes at a joining charge of Rs. 500 plus applicable taxes. This card is most suited for small businesses. You can earn up to 10X Cash Points for select categories of spends.,"[""This card comes at a low joining fee of Rs. 500.""]","[""There is no lounge access provided with this card.""]",,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-bizgrow-credit-card/
HDFC Bank BizPower Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹2,500 + GST","₹2,500 + GST",Renewal Fee is Waived on Spends of Rs. 4 Lakh in a Card Anniversary Year,,Reward Points,"Redeem Against Cashback or Vouchers, Airmiles, and Flight/Hotel Bookings",,"You can earn vouchers worth ₹2,500 by spending ₹2.5 lakh each quarter. These vouchers are for popular brands, namely MakeMyTrip and Reliance Digital . A calendar quarter is as follows: Jan-Mar, Apr-Jun, Jul-Sep, and Oct-Dec.","{""domestic"": ""Up to 16 Free Airport Lounge Visits in a Year"", ""international"": ""6 Visits With Priority Pass""}","You would have to fulfill the following criteria to be eligible for the BizPower Credit Card A self-employed Indian citizen who is between 21 and 65 years old. Applicant should have annual income tax returns above Rs. 12 Lakhs. Customers can successfully be eligible to apply for a credit card using their ITR, GST returns, bank statements, and merchant payment reports. To apply for the BizPower Credit Card, please click on the “Apply Now” button.",3.75% Monthly (45% Annually),2%,N/A | 2.5% or ₹500 (Whichever is Higher) | ₹99 + GST,"Earn 4 RPs/₹200 for business spends. Earn accelerated 5X (20 Reward Points) for certain categories like bill payments, tax payments, business software purchases, and flight/hotel bookings. Low forex markup charge of 2%. Reasonable joining and renewal charges of ₹2,500.","[""You can make your income tax and GST bill payments using this credit cards."", ""You would earn 5X bonus reward points on select categories like Google Ads and Reliance Digital, which will be highly beneficial for many businesses.""]","[""There are no insurance benefits provided with this card. If you still require insurance, you can choose from multiple plans and purchase the one suited for you.""]",,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-bizpower-credit-card/
HDFC Bank Purchase Premium Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,Nil,N/A,,"Reward Points, Cashback",N/A,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",There are many benefits of having the HDFC Bank Purchase Premium Credit Card such as–,1.99% per month or 23.88% annually,2.5% of the transacted value,1% fuel surcharge waiver | 1% of the transacted amount | Nil,5% cashback on your monthly spending 4 reward points for every Rs. 150 spent Reward redemption rate is 1 RP = 0.20 paisa 5% forex markup fee 1% fuel surcharge waiver of up to Rs. 500 50 days of credit period on the card,[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-purchase-premium-credit-card/
HDFC Bank UPI RuPay Biz Credit Card,HDFC Bank,Business Cards,RuPay,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹99 + GST,₹99 + GST,"Renewal fee waived if last year’s expenses were more than Rs. 25,000",,Cashback,"Cashpoint earned can be redeemed against the statement balance, flights, and hotel bookings, rate of 1 Cashpoint = Rs. 0.25",,"The annual fee will be waived at the minimum spend of Rs. 25,000 in the last annual year.","{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.60% monthly and 43.20% annually,3.5% on the transacted amount,"1% fuel surcharge waiver | 2.5% or Rs. 500, whichever is higher | Nil","3% Cashpoints on groceries, Super Market, and Dining expenses 2% cash points on all the Utility spends. 1% Cashpoints on every other spend. 50 days of the interest-free period. Renewal membership fee waiver at a minimum spend of Rs. 25,000. Cashpoints accumulated against the expenses can be redeemed against the flight bookings, hotel bookings, the statement, etc. 1% fuel surcharge waiver.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-bank-upi-rupay-biz-credit-card/
HDFC Bank Business MoneyBack Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹500 + GST,₹500 + GST,"Spend Rs. 50,000 in a year and get a waiver of next year’s annual membership fee.",,Reward Points,1 Reward Point = Up to ₹0.25,,"The cardholders can earn 2,500 Bonus Reward Points on annual spends of ₹1,80,000.","{""domestic"": ""N/A"", ""international"": ""N/A""}","Like the general credit cards, corporate cards also have some specific eligibility criteria that need to be fulfilled by the applicants in order to get approved for this credit card. The following are some basic eligibility requirements for the HDFC Bank Business MoneyBack Credit Card:",3.75% Per Month (45% Per Annum),3.50%,"1% fuel surcharge waived off for all transactions between Rs. 400 & Rs. 5,000 and Maximum Cashback of ₹250 per statement cycle. | 2.5% of the withdrawal amount subject to a minimum charge of Rs 500 | ₹99 + GST","Get 4 Reward Points on every ₹150 spent online and 2 Reward Points on every other spend of ₹150. 5% Cashback on Telecom, Utility, Govt & Tax Payments. Zero cost liability on reporting the lost card to the bank’s 24-hour call center. Get a 1% fuel surcharge waiver. Save upto 20% on dining bills paid through Swiggy Dineout.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-business-moneyback-credit-card/
HDFC Business Regalia Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹2,500 + GST","₹2,500 + GST",The renewal fee is waived off on spends of more than Rs. 3 lakh in the previous year.,,Reward Points,Choose to redeem your Reward Points instantly against Airline ticket booking and Hotel bookings.,,"With the HDFC Business Regalia Credit Card, you will receive bonus Reward Points on achieving milestone spends. EMI spends do not count towards the calculation of milestone spends. Earn 10,000 Bonus Reward Points on annual spends of ₹5,00,000. Earn an additional 5,000 Bonus Reward Points on annual spends of ₹8,00,000.","{""domestic"": ""8 Free Lounge Access Per Year (2 Per Quarter) on Spending ₹1 Lakh in the Previous Quarter"", ""international"": ""6 Complimentary International Lounge Visits Per Calendar Year via Priority Pass""}",The eligibility requirements that need to be fulfilled by the applicants to get approved for the HDFC Regalia Business Card are mentioned below in the table:,3.75% Per Month (45% Per Annum),3.50%,1% fuel surcharge waiver at all fuel stations in India on a minimum of Rs. 400 transaction and a maximum of Rs. 5000 transaction. | 2.5% of the transaction amount or Rs. 500 (whichever is higher) | ₹99 + GST,Earn 4 Reward Points on every transaction of ₹150. Enjoy up to 50 days of interest-free credit period. Zero cost liability on reporting the lost card to the bank’s 24-hour call center. Enjoy the 24/7 Concierge Services on your HDFC Bank Business Regalia Credit Card Priority Pass for self and add-on members. Get a 1% fuel surcharge waiver.,[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-business-regalia-credit-card/
HDFC Bank Corporate Platinum Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",NIL,Nil,N/A,,Reward Points,"Reward Points can be redeemed for miles against leading International and Domestic airlines, hotels and catalogue options. These Reward points are valid up to 2 years",,,"{""domestic"": ""8 domestic airport lounge access annually"", ""international"": ""N/A""}",The eligibility requirements that need to be fulfilled to get the HDFC Bank Corporate Platinum Credit Card are as mentioned below: The applicant’s age should lie between 21 years and 65 years. The applicant should be owe a registered business with a stable income. The credit score of the applicant or the business might also be an important factor to be considered here.,3.49% per month (41.88% per annum),3.5% on the conversion amount (plus applicable taxes),1% fuel surcharge waiver on all your fuel transactions using this credit card at all petrol pumps across India. | 2.5% of the withdrawal amount subject to a minimum charge of Rs 500 | Rs. 99 per redemption request (plus applicable taxes),Get 3 Reward Points for every Rs. 150 spent with the card. Enjoy 8 domestic airport lounge access per year. Get Corporate Liability Waiver Insurance. Insurance Protection up to Rs 1 Crore Up to 50 Days Credit Period Get 1% Fuel surcharge waiver,[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-corporate-platinum-credit-card/
HDFC Bank Corporate Premium Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",NIL,Nil,N/A,,Reward Points,"Redeem Reward Points for miles against leading International and Domestic airlines, hotels and catalogue options.",,,"{""domestic"": ""20 complimentary domestic lounge access per year"", ""international"": ""Up to 6 complimentary access to International lounges via priority pass""}",The eligibility requirements that need to be fulfilled in order to get approved for the HDFC Bank Corporate Premium Credit Card are as mentioned below: The age of the applicant should be between 21 years and 65 years. The applicant should be running a business with a stable income. The applicant’s personal credit score or business credit score might also be considered.,2.95% per month (35.4% annually),2.5% (plus applicable taxes),1% Fuel Surcharge Waiver | 2.5% of the transacted amount or ₹500 (whichever is higher). | ₹99 (plus applicable taxes),"Get 5 Reward Points for every ₹150 spent Enjoy 20 domestic airport lounge access annually & 6 International with Priority Pass program. Get Corporate Liability Waiver Insurance and Insurance Protection up to Rs 1 Crore. Enjoy Greater Savings, Advanced Reconciliation Process and Better Visibility through Enhanced Reporting Tools. Enjoy 50 days of interest free period. Get 1% Fuel surcharge waiver on fuel transactions.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-corporate-premium-credit-card/
HDFC Giga Business Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",₹500 + GST,₹500 + GST,"Renewal Fee Waiver on Annual Spends of ₹50,000",,Reward Points,"Redeem Against Multiple Options, Including Cash Against Statements and Various Catalogs. Maximum Value of 1 Cash Point = ₹0.30","After making the first transaction with the HDFC Giga Business Credit Card, cardholders are eligible for a gift voucher worth ₹250, which shall be redeemable with brands such as Swiggy, Amazon, and more.",,"{""domestic"": ""N/A"", ""international"": ""N/A""}","All self-employed individuals between the ages of 21 and 65 with an annual income of ₹4 lakh or above can easily apply for this credit card. This criteria is quite basic and allows a large number of freelancers, even those who are just starting out, to take advantage of the benefits of a business credit card. This includes rewards on utility bill payments, such as electricity. Which Documents Are Required for this Card? 12 Months Bank Statement Income Tax Return (ITR) Merchant Payment Reports and GST Returns",3.75% Monthly and 45% Annually,3.50%,"1% Surcharge Waived for Transactions Between ₹400 and ₹5,000 | 2.5% | ₹99 + GST","The Giga Business Credit Card is most suited for freelance professionals. This card comes at an affordable joining fee of ₹500. Earn 6 Cash Points/₹200 spent on business spends such as advertising, software purchases, and more. Get a 1% fuel surcharge waiver on transactions between ₹400 and ₹5,000. Milestone benefit of 800 Cash Points on a monthly spend of ₹50,000 or more.","[""The HDFC Giga Business Credit Card has a low joining fee of ₹500, making it affordable for many people.""]","[""The welcome benefit offered with this card could have been better; even Reward Points worth the joining amount would have sufficed.""]",,cardinsider.com,https://cardinsider.com/business-cards/hdfc-giga-business-credit-card/
HDFC Purchase Credit Card,HDFC Bank,Business Cards,,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",NIL,Nil,N/A,,Reward Points,N/A,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",The eligibility criteria that need to be fulfilled in order to get approved for the HDFC Corporate Purchase Credit Card are as mentioned below: The applicant’s age should be between 21 years to 65 years. The applicant should have a registered business with a stable income. The credit score of the applicant might also play an important role here.,3.75% Per Month,3.5% (plus applicable taxes),1% to 2.5% | 2.50% of the withdrawn amount (subject to a minimum charge of Rs. 500) | Nil,Better Control on expenses Up to 45 Days of credit period on the Purchase Card Restrictions can be placed on cards as per transaction and vendor/ merchant category Reduces transaction processing time and overall cost of high volume & low value transactions Fuel Surcharge from 1% to 2.5%,[],[],,cardinsider.com,https://cardinsider.com/business-cards/hdfc-purchase-credit-card/
ICICI Bank Business Advantage Black Card,ICICI Bank,Business Cards,Visa,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹1,500 + GST","₹1,000 + GST","Joining fee Fee waived off if eligible spends is greater than ₹75,000 within 60 days of card setup and Renewal fee waived off  if eligible spends is greater than ₹7,50,000 in an anniversary year.",,,"Cashbacks depends upon the statement balance, the more you spend more cashback you earn. Cashbacks are directly added to the account.",,,"{""domestic"": ""Get 2 complimentary access per quarter at select Airport Lounges."", ""international"": ""NA""}",,3.0% per month (36.0% per annum),3.5% of the transaction amount,"Fuel surcharge waiver of up to 1% on transaction value on HPCL petrol pumps, (capped at Rs. 500 per month) | 2.5% of the transaction amount or subject to a minimum fee of Rs.300 | Nil","Get up to 1% Cashbacks every month on every eligible spends, Maximum up to Rs. 2,000. 5% savings on dining spends at select partners under ICICI Bank Culinary Treats Programme. Make fast, convenient and secure payments at retail outlets with Visa payWave contactless technology. Enjoy the 24×7 concierge service on your ICICI Bank Business Advantage Black Card for all your needs. Get Fuel surcharge waiver of up to 1% on transaction value on HPCL petrol pumps, (capped at Rs. 500 per month) Enjoy up to 48 days of interest-free credit on Business Advantage Black Card for your business expenses. Use your Business Advantage Black Card to make utility bill payments from the comfort of your office or home. Get a minimum discount of 15% on your dining bill at over 2500+ restaurants with the  ICICI Bank Culinary Treats programme.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/icici-business-advantage-black-card/
